GP1,Fixed-wing,1P/S,Light,F,F,F,I,I,,JIHLAVAN,Skyleader GP One,,,,,,,,,,,,,,,,,,,,,,,,
GP3,Fixed-wing,1P/S,Light,F,F,F,I,I,,OSPREY,GP-3 Osprey 2 OSPREY,Osprey 2 PEREIRA,GP-3 Osprey 2 PEREIRA,Osprey 2,,,,,,,,,,,,,,,,,,,,,
GP4,Fixed-wing,1P/S,Light,F,F,F,I,I,,OSPREY,GP-4 PEREIRA,GP-4,,,,,,,,,,,,,,,,,,,,,,,
GR51,Fixed-wing,1T/S,Light,F,F,F,I,I,,CAMERON,Grand 51 CAMERON,P-51G Grand 51 EXCLUSIVE,Grand 51 EXCLUSIVE,P-51G Grand 51,,,,,,,,,,,,,,,,,,,,,
GRAF,Fixed-wing,1P/S,Light,F,F,F,I,I,,LUNDY,Graflite,,,,,,,,,,,,,,,,,,,,,,,,
GRFN,Fixed-wing,1P/S,Light,F,F,F,I,I,,GRIFFON AERO,Griffon,,,,,,,,,,,,,,,,,,,,,,,,
GRIF,Fixed-wing,1P/S,Light,F,F,F,I,I,,CANADA AIR RV,Griffin,,,,,,,,,,,,,,,,,,,,,,,,
GRIZ,Fixed-wing,1T/S,Light,F,F,F,I,I,,AEROTEK (3),Turbo Grizzly,,,,,,,,,,,,,,,,,,,,,,,,
GSIS,Fixed-wing,1P/S,Light,F,F,F,I,I,,INNOVATION,Genesis INNOVATION,Genesis Revelation SLIPSTREAM,Genesis SLIPSTREAM,Revelation SLIPSTREAM,Ultra Sport,,,,,,,,,,,,,,,,,,,,
GSPN,Fixed-wing,2J/S+,Light,F,F,F,I,III,,GROB,G-180 SPn Utility Jet GROB,SPn Utility Jet,,,,,,,,,,,,,,,,,,,,,,,
GUEP,Fixed-wing,1P/S,Light,F,F,F,I,I,,AERO SERVICES,Guepard AERO SERVICES,Guepy AERO SERVICES,Super Guepard,,,,,,,,,,,,,,,,,,,,,,
GURI,Fixed-wing,1P/S,Light,F,F,F,I,I,,AEROMOT,AMT-600 Guri AEROMOT,Guri,,,,,,,,,,,,,,,,,,,,,,,
GX,Fixed-wing,1P/S,Light,F,F,F,I,I,,REMOS,GX,,,,,,,,,,,,,,,,,,,,,,,,
GY10,Fixed-wing,1P/S,Light,F,F,F,I,I,,GARDAN,Bagheera GARDAN,GY-100 Bagheera,,,,,,,,,,,,,,,,,,,,,,,
GY20,Fixed-wing,1P/S,Light,F,F,F,I,I,,CAB,GY-20 Minicab CAB,Minicab MARANDA,BM-4,,,,,,,,,,,,,,,,,,,,,,
GY30,Fixed-wing,1P/S,Light,F,F,F,I,I,,CAB,GY-30 Supercab CAB,Supercab,,,,,,,,,,,,,,,,,,,,,,,
GY80,Fixed-wing,1P/S,Light,F,F,F,I,I,,GARDAN,GY-80 Horizon GARDAN,Horizon SOCATA,GY-80 Horizon SOCATA,Horizon SUD,GY-80 Horizon SUD,Horizon,,,,,,,,,,,,,,,,,,,
GYRO,,,,,,,,,,(any manufacturer),Microlight autogyro (any manufacturer),Ultralight autogyro,,,,,,,,,,,,,,,,,,,,,,,
H111,Fixed-wing,2P/S+,Medium,F,E,E,H,III,,CASA,2-111 HEINKEL,He-111,,,,,,,,,,,,,,,,,,,,,,,
H12T,Helicopter,1T/S,Light,F,F,F,I,I,,HILLER,UH-12E3T HILLER,UH-12E4T HILLER,UH-12ET SOLOY,Hiller UH-12,,,,,,,,,,,,,,,,,,,,,
H160,Helicopter,2T/S+,Light,F,F,F,I,I,,AIRBUS HELICOPTERS,H-160,,,,,,,,,,,,,,,,,,,,,,,,
H2,Helicopter,2T/S+,Light,F,F,F,I,I,,KAMAN,K-20 Seaprite KAMAN,K-894 Super Seasprite KAMAN,Seaprite KAMAN,SH-2 Seasprite KAMAN,SH-2 Super Seasprite KAMAN,Super Seasprite,,,,,,,,,,,,,,,,,,,
H202,Fixed-wing,1P/S,Light,F,F,F,I,I,,HB-AIRCRAFT,Fledger HB-AIRCRAFT,HB-202 Fledger,,,,,,,,,,,,,,,,,,,,,,,
H204,Fixed-wing,1P/S,Light,F,F,F,I,I,,HB-FLUGTECHNIK,HB-204 Tornado HB-FLUGTECHNIK,Tornado,,,,,,,,,,,,,,,,,,,,,,,
H207,Fixed-wing,1P/S,Light,F,F,F,I,I,,HB-FLUGTECHNIK,Alfa HB-FLUGTECHNIK,HB-207 Alfa,,,,,,,,,,,,,,,,,,,,,,,
H21,Helicopter,1P/S+,Light,F,F,F,I,I,,VERTOL,42 Work Horse VERTOL,CH-21 Work horse VERTOL,Work Horse,,,,,,,,,,,,,,,,,,,,,,
H25A,Fixed-wing,2J/S+,Medium,F,E,E,H,III,6,HAWKER SIDDELEY,HS-125-2 Dominie HAWKER SIDDELEY,HS-125-3 HAWKER SIDDELEY,HS-125-400 HAWKER SIDDELEY,HS-125-600 HAWKER SIDDELEY,VC-93 HAWKER SIDDELEY,VU-93,,,,,,,,,,,,,,,,,,,
H25B,Fixed-wing,2J/S+,Medium,F,E,E,H,III,7,HAWKER BEECHCRAFT,Hawker 800 HAWKER BEECHCRAFT,Hawker 850 HAWKER BEECHCRAFT,Hawker 900 HAWKER SIDDELEY,HS-125-700 RAYTHEON,Hawker 800 RAYTHEON,Hawker 850 RAYTHEON,U-125,,,,,,,,,,,,,,,,,,
H25C,Fixed-wing,2J/S+,Medium,F,E,E,H,III,7,BRITISH AEROSPACE,BAe-125-1000 RAYTHEON,Hawker 1000,,,,,,,,,,,,,,,,,,,,,,,
H269,Helicopter,1P/S,Light,F,F,F,I,I,,SCHWEIZER,269 SCHWEIZER,300 SCHWEIZER,269A SCHWEIZER,269B SCHWEIZER,269C SCHWEIZER,269C Sky Knight SCHWEIZER,300 Sky Knight SCHWEIZER,Hkp5 SCHWEIZER,Osage SCHWEIZER,Sky Knight SCHWEIZER,TH-300 SCHWEIZER,TH-55 Osage SHANGHAI SIKORSKY,Shen 2 SHANGHAI SIKORSKY,Shen 3 SIKORSKY,S-300,,,,,,,,,,
H40,Fixed-wing,1P/S,Light,F,F,F,I,I,,HOFFMANN,H-40,,,,,,,,,,,,,,,,,,,,,,,,
H43A,Helicopter,1P/S,Light,F,F,F,I,I,,KAMAN,HUK,,,,,,,,,,,,,,,,,,,,,,,,
H43B,Helicopter,1T/S,Light,F,F,F,I,I,,KAMAN,HH-43B Huskie KAMAN,HH-43F Huskie KAMAN,Huskie KAMAN,K-600-3 Huskie KAMAN,K-600-5 Huskie,,,,,,,,,,,,,,,,,,,,
H46,Helicopter,2T/S+,Medium,F,E,E,H,I,,BOEING VERTOL,Labrador BOEING VERTOL,Sea Knight BOEING VERTOL,UH-46 Sea Knight KAWASAKI,Hkp4 KAWASAKI,KV-107 107,,,,,,,,,,,,,,,,,,,,
H47,Helicopter,2T/L,Medium,E,D,D,G,I,,BOEING VERTOL,CH-47 Chinook BOEING VERTOL,Chinook BOEING VERTOL,JCH-47 Chinook BOEING VERTOL,MH-47 Chinook FINMECCANICA,Chinook FINMECCANICA,ICH-47 Chinook KAWASAKI,CH-47 Chinook KAWASAKI,Chinook LEONARDO,Chinook LEONARDO,ICH-47 Chinook MERIDIONALI,CH-47 Chinook MERIDIONALI,Chinook,,,,,,,,,,,,,
H500,Helicopter,1T/S,Light,F,F,F,I,I,KOREAN AIR,369,,,,,,,,,,,,,,,,,,,,,,,,,
H53,Helicopter,2T/L,Medium,E,D,D,G,I,,SIKORSKY,CH-53A Sea Stallion SIKORSKY,CH-53A Yasur SIKORSKY,CH-53C SIKORSKY,CH-53D Sea Stallion SIKORSKY,CH-53G SIKORSKY,HH-53 SIKORSKY,MH-53H SIKORSKY,MH-53J SIKORSKY,RH-53 Sea Stallion SIKORSKY,S-65 SIKORSKY,S-65 Yasur SIKORSKY,Sea Stallion SIKORSKY,TH-53 SIKORSKY,VH-53 Sea Stallion SIKORSKY,Yasur VFW,CH-53G,,,,,,,,,
H53S,Helicopter,3T/L,Medium,E,D,D,G,I,,SIKORSKY,CH-53E Super Stallion SIKORSKY,CH-53K King Stallion SIKORSKY,King Stallion SIKORSKY,MH-53E Sea Dragon SIKORSKY,S-80 SIKORSKY,Sea Dragon SIKORSKY,Super Stallion,,,,,,,,,,,,,,,,,,
H60,Helicopter,,,F,E,E H,I,SIKORSKY,Black,,,,,,,,,,,,,,,,,,,,,,,,,,
H64,Helicopter,2T/S+,Medium,F,E,E,H,I,,BOEING,AH-64 Longbow Apache BOEING,AH-64 Saraf BOEING,Longbow Apache BOEING,Saraf FUJI,AH-64 Longbow Apache FUJI,Longbow Apache HUGHES,77 Apache HUGHES,AH-64 Apache HUGHES,Apache HUGHES,JAH-64 Apache MCDONNELL DOUGLAS,AH-64 Apache MCDONNELL DOUGLAS,AH-64 Longbow Apache MCDONNELL DOUGLAS,AH-64 Pethen MCDONNELL DOUGLAS,Apache MCDONNELL DOUGLAS,JAH-64 Apache MCDONNELL DOUGLAS,Longbow Apache MCDONNELL DOUGLAS,Pethen WESTLAND,Longbow Apache WESTLAND,WAH-64 Longbow Apache,,,,,,
HA2,Gyrocopter,1P/S,Light,F,F,F,I,I,,HOLLMANN,HA-2 Sportster HOLLMANN,Sportster,,,,,,,,,,,,,,,,,,,,,,,
HA31,Fixed-wing,1P/S,Light,F,F,F,I,I,,HINDUSTAN,Basant HINDUSTAN,HA-31 Basant,,,,,,,,,,,,,,,,,,,,,,,
HA4T,Fixed-wing,2J/S+,Medium,F,E,E,H,III,,HAWKER BEECHCRAFT,4000 Hawker 4000 HAWKER BEECHCRAFT,Hawker 4000 RAYTHEON,4000 Hawker 4000 RAYTHEON,4000 Hawker Horizon RAYTHEON,Hawker 4000 RAYTHEON,Hawker Horizon,,,,,,,,,,,,,,,,,,,
HAHU,Fixed-wing,1P/S,Light,F,F,F,I,I,,SINDLINGER,Hawker Hurricane SINDLINGER,HH-1 Hawker Hurricane,,,,,,,,,,,,,,,,,,,,,,,
HAR,Fixed-wing,1J/L,Medium,E,D,D,G,III,,ALENIA,AV-8 Harrier ALENIA,Harrier BOEING,AV-8 Harrier BOEING,Harrier BRITISH AEROSPACE,Harrier BRITISH AEROSPACE,Sea Harrier CASA,EAV-8 Matador CASA,Matador HAWKER SIDDELEY,AV-8 Harrier HAWKER SIDDELEY,Harrier HAWKER SIDDELEY,TAV-8 Harrier MCDONNELL DOUGLAS,AV-8 Harrier MCDONNELL DOUGLAS,EAV-8 Matador MCDONNELL DOUGLAS,Harrier MCDONNELL DOUGLAS,Matador MCDONNELL DOUGLAS,TAV-8 Harrier MCDONNELL DOUGLAS,TAV-8 Matador,,,,,,,,
HAW3,Gyrocopter,1P/S,Light,F,F,F,I,I,,GROEN,H2X Hawk 3 GROEN,Hawk 3,,,,,,,,,,,,,,,,,,,,,,,
HAWK,Fixed-wing,1J/S+,Medium,F,E,E,H,III,,BAE SYSTEMS,CT-155 Hawk BAE SYSTEMS,Goshawk BAE SYSTEMS,Hawk BAE SYSTEMS,T-45 Goshawk BAE SYSTEMS AUSTRALIA,Hawk BOEING,Goshawk BOEING,T-45 Goshawk BRITISH AEROSPACE,Goshawk BRITISH AEROSPACE,Hawk BRITISH AEROSPACE,T-45 Goshawk DENEL,Hawk F+W EMMEN,Hawk HAWKER SIDDELEY,Hawk HINDUSTAN,Hawk MCDONNELL DOUGLAS,Goshawk MCDONNELL DOUGLAS,T-45 Goshawk VALMET,Hawk,,,,,,,,
HB21,Fixed-wing,1P/S,Light,F,F,F,I,I,,BRDITSCHKA,HB-21 Hobbylifter BRDITSCHKA,HB-21 Hobbyliner BRDITSCHKA,Hobbylifter BRDITSCHKA,Hobbyliner (HB-21),,,,,,,,,,,,,,,,,,,,,
HB23,Fixed-wing,1P/S,Light,F,F,F,I,I,,BRDITSCHKA,HB-23 Hobbyliner BRDITSCHKA,HB-23 Scanliner BRDITSCHKA,Hobbyliner (HB-23) BRDITSCHKA,Scanliner HB-AIRCRAFT,HB-23 Hobbyliner HB-AIRCRAFT,HB-23 Scanliner HB-AIRCRAFT,Hobbyliner HB-AIRCRAFT,Scanliner HB-FLUGTECHNIK,HB-23 Hobbyliner HB-FLUGTECHNIK,HB-23 Scanliner HB-FLUGTECHNIK,Hobbyliner HB-FLUGTECHNIK,Scanliner,,,,,,,,,,,,,
HB3,Fixed-wing,1P/S,Light,F,F,F,I,I,,BRDITSCHKA,HB-3,,,,,,,,,,,,,,,,,,,,,,,,
HCAT,Fixed-wing,1P/S+,Light,F,F,F,I,III,,GRUMMAN,F6F Hellcat GRUMMAN,G-50 Hellcat GRUMMAN,Hellcat,,,,,,,,,,,,,,,,,,,,,,
HD34,Fixed-wing,2P/S+,Medium,F,E,E,H,III,,HUREL-DUBOIS,HD-34,,,,,,,,,,,,,,,,,,,,,,,,
HDJT,Fixed-wing,2J/S,Light,F,F,F,I,III,,HONDA,HA-420 HondaJet HONDA,HondaJet,,,,,,,,,,,,,,,,,,,,,,,
HEAD,Fixed-wing,1P/S,Light,F,F,F,I,I,,STEWART (2),Headwind STEWART (2),JD-1 Headwind STEWART (2),SAC-1 Headwind,,,,,,,,,,,,,,,,,,,,,,
HERN,Fixed-wing,4P/S+,Light,F,F,F,I,III,8,DE HAVILLAND,DH-114 Heron DE HAVILLAND,Heron HAWKER SIDDELEY,DH-114 Heron HAWKER SIDDELEY,Heron RILEY,Heron,,,,,,,,,,,,,,,,,,,,
HF20,Fixed-wing,2J/S+,Medium,F,E,E,H,III,7,HFB,Hansa HFB,HFB-320 Hansa MBB,Hansa MBB,HFB-320 Hansa,,,,,,,,,,,,,,,,,,,,,
HI27,Fixed-wing,1P/S,Light,F,F,F,I,I,,HIRTH,Acrostar HIRTH,Hi-27 Acrostar,,,,,,,,,,,,,,,,,,,,,,,
HIGH,Fixed-wing,1P/S,Light,F,F,F,I,I,,JUST,Highlander,,,,,,,,,,,,,,,,,,,,,,,,
HIND,Fixed-wing,1P/S,Light,F,F,F,I,I,,HAWKER,Hind,,,,,,,,,,,,,,,,,,,,,,,,
HL2,Fixed-wing,1P/S,Light,F,F,F,I,I,,LAMBACH,HL-2 Replica,,,,,,,,,,,,,,,,,,,,,,,,
HLD4,Fixed-wing,1P/S,Light,F,F,F,I,I,,HALBERSTADT,D-4 Replica,,,,,,,,,,,,,,,,,,,,,,,,
HM38,Fixed-wing,1P/S,Light,F,F,F,I,I,,FALCONAR,HM-380 Ladybug FALCONAR,Ladybug MIGNET,HM-380,,,,,,,,,,,,,,,,,,,,,,
HN70,Fixed-wing,1P/S,Light,F,F,F,I,I,,NICOLLIER,HN-700 Menestrel 2 NICOLLIER,Menestrel 2,,,,,,,,,,,,,,,,,,,,,,,
HORN,Fixed-wing,1P/S,Light,F,F,F,I,I,,WALLERKOWSKI,Hornisse,,,,,,,,,,,,,,,,,,,,,,,,
HORZ,Fixed-wing,1P/S,Light,F,F,F,I,I,,FISHER,Horizon FISHER AERO,Horizon,,,,,,,,,,,,,,,,,,,,,,,
HPTR,Fixed-wing,1P/S,Light,F,F,F,,I,,IDEA,Hydropteron,,,,,,,,,,,,,,,,,,,,,,,,
HPZL,Fixed-wing,1P/S,Light,F,F,F,I,I,,HISTORICAL AIRCRAFT,PZL P-11C,,,,,,,,,,,,,,,,,,,,,,,,
HR10,Fixed-wing,1P/S,Light,F,F,F,I,I,,ROBIN,HR-100 Tiara ROBIN,President (HR-100) ROBIN,Royal ROBIN,Safari ROBIN,Tiara,,,,,,,,,,,,,,,,,,,,
HR20,Fixed-wing,1P/S,Light,F,F,F,I,I,,ROBIN,Acrobin ROBIN,HR-200 ROBIN,HR-200 Acrobin ROBIN,R-200,,,,,,,,,,,,,,,,,,,,,
HRNT,Fixed-wing,1P/S,Light,F,F,F,I,I,,AAK,Hornet,,,,,,,,,,,,,,,,,,,,,,,,
HROC,Fixed-wing,1P/S,Light,F,F,F,I,I,,HARMON (2),Rocket,,,,,,,,,,,,,,,,,,,,,,,,
HRYA,Fixed-wing,1P/S,Light,F,F,F,I,I,,HISTORICAL AIRCRAFT,Ryan Trainer,,,,,,,,,,,,,,,,,,,,,,,,
HSMT,Helicopter,1P/S,Light,F,F,F,I,I,,ROTORSMART,HeliSmart,,,,,,,,,,,,,,,,,,,,,,,,
HT16,Fixed-wing,1J/S,Light,F,F,F,I,III,,HINDUSTAN,HJT-16 Kiran HINDUSTAN,Kiran,,,,,,,,,,,,,,,,,,,,,,,
HT2,Fixed-wing,1P/S,Light,F,F,F,I,I,,HINDUSTAN,HT-2,,,,,,,,,,,,,,,,,,,,,,,,
HT32,Fixed-wing,1P/S,Light,F,F,F,I,I,,HINDUSTAN,Deepak HINDUSTAN,HPT-32 Deepak,,,,,,,,,,,,,,,,,,,,,,,
HT34,Fixed-wing,1T/S,Light,F,F,F,I,I,,HINDUSTAN,HTT-34,,,,,,,,,,,,,,,,,,,,,,,,
HT36,Fixed-wing,1J/S,Light,F,F,F,I,III,,HINDUSTAN,HJT-36 Sitara HINDUSTAN,Sitara,,,,,,,,,,,,,,,,,,,,,,,
HU1,Fixed-wing,1P/S,Light,F,F,F,I,I,,SHENYANG SAILPLANE,HU-1 Seagull SHENYANG SAILPLANE,Seagull,,,,,,,,,,,,,,,,,,,,,,,
HU2,Fixed-wing,1P/S,Light,F,F,F,I,I,,SHENYANG SAILPLANE,HU-2 Petrel SHENYANG SAILPLANE,Petrel,,,,,,,,,,,,,,,,,,,,,,,
HUCO,Helicopter,1T/S,Light,F,F,F,I,I,,BELL,AH-1S HueyCobra BELL,HueyCobra BELL,TAH-1 HueyCobra BELL,TH-1S HueyCobra FUJI,AH-1 HueyCobra FUJI,HueyCobra,,,,,,,,,,,,,,,,,,,
HUML,Fixed-wing,1P/S,Light,F,F,F,I,I,,HUMMEL,Hummel Bird,,,,,,,,,,,,,,,,,,,,,,,,
HUMM,Fixed-wing,1P/S,Light,F,F,F,I,I,,AEROTEK (2),Hummingbird,,,,,,,,,,,,,,,,,,,,,,,,
HUNT,Fixed-wing,1J/S+,Medium,F,E,E,H,III,,HAWKER,Hunter,,,,,,,,,,,,,,,,,,,,,,,,
HURI,Fixed-wing,1P/S,Light,F,F,F,I,I,,HAWKER,Hurricane HAWKER,Sea Hurricane,,,,,,,,,,,,,,,,,,,,,,,
HURK,Fixed-wing,1T/S,Light,F,F,,,I,,TAI,Hürkus,,,,,,,,,,,,,,,,,,,,,,,,
HUSK,Fixed-wing,1P/S,Light,F,F,F,I,I,,AVIAT,A-1 Husky AVIAT,A-1 Husky Pup AVIAT,Husky AVIAT,Husky Pup CHRISTEN,A-1 Husky CHRISTEN,Husky,,,,,,,,,,,,,,,,,,,
HW4P,Gyrocopter,1P/S,Light,F,F,F,I,I,,GROEN,Hawk 4,,,,,,,,,,,,,,,,,,,,,,,,
HW4T,Gyrocopter,1T/S,Light,F,F,F,I,I,,GROEN,Jet Hawk 4T,,,,,,,,,,,,,,,,,,,,,,,,
HX2,Helicopter,1T/S,Light,F,F,F,I,I,,HELOWERKS,HX-2 Wasp HELOWERKS,Wasp,,,,,,,,,,,,,,,,,,,,,,,
HYPR,Fixed-wing,1P/S,Light,F,F,F,I,I,,P&M AVIATION,HypR,,,,,,,,,,,,,,,,,,,,,,,,
I103,Fixed-wing,1P/S,Light,F,F,F,I,I,,ILYUSHIN,II-103,,,,,,,,,,,,,,,,,,,,,,,,
I114,Fixed-wing,2T/L,Medium,D,D,C,F,III,,ILYUSHIN,II-114,,,,,,,,,,,,,,,,,,,,,,,,
I115,Fixed-wing,1P/S,Light,F,F,F,I,I,,AISA,I-115,,,,,,,,,,,,,,,,,,,,,,,,
I11B,Fixed-wing,1P/S,Light,F,F,F,I,I,,AISA,I-11B Peque AISA,Peque,,,,,,,,,,,,,,,,,,,,,,,
I153,Fixed-wing,1P/S,Light,F,F,F,I,I,,POLIKARPOV,I-153,,,,,,,,,,,,,,,,,,,,,,,,
I15B,Fixed-wing,1P/S,Light,F,F,F,I,I,,POLIKARPOV,I-15bis,,,,,,,,,,,,,,,,,,,,,,,,
I16,Fixed-wing,1P/S,Light,F,F,F,I,I,,POLIKARPOV,I-16,,,,,,,,,,,,,,,,,,,,,,,,
I22,Fixed-wing,1J/S+,Medium,F,E,E,H,III,,INSTYTUT LOTNICTWA,I-22 Iryda INSTYTUT LOTNICTWA,Iryda PZL-MIELEC,I-22 Iryda PZL-MIELEC,Iryda PZL-MIELEC,M-93 Iryda PZL-MIELEC,M-96 Iryda,,,,,,,,,,,,,,,,,,,
I23,Fixed-wing,1P/S,Light,F,F,F,I,I,,INSTYTUT LOTNICTWA,I-23 Manager INSTYTUT LOTNICTWA,Manager PZL-SWIDNIK,I-23 Manager PZL-SWIDNIK,Manager,,,,,,,,,,,,,,,,,,,,,
I3,Fixed-wing,1P/S,Light,F,F,F,I,I,,INTERAVIA,I-3,,,,,,,,,,,,,,,,,,,,,,,,
I66,Fixed-wing,1P/S,Light,F,F,F,I,I,,IANNOTTA,I-66 San Francisco IANNOTTA,San Francisco,,,,,,,,,,,,,,,,,,,,,,,
I828,Fixed-wing,1T/S,Light,F,F,F,I,I,,ICA,IAR-828,,,,,,,,,,,,,,,,,,,,,,,,
IA46,Fixed-wing,1P/S,Light,F,F,F,I,I,,DINFIA,IA-46 Ranquel DINFIA,IA-46 Super Ranquel DINFIA,Ranquel DINFIA,Super Ranquel,,,,,,,,,,,,,,,,,,,,,
IA50,Fixed-wing,2T/S+,Medium,F,E,E,H,III,,DINFIA,Guarani 2 DINFIA,IA-50 Guarani 2 FMA,Guarani 2 FMA,IA-50 Guarani 2,,,,,,,,,,,,,,,,,,,,,
IA51,Fixed-wing,1P/S,Light,F,F,F,I,I,,DINFIA,IA-51 Tehuelche DINFIA,Tehuelche FMA,IA-51 Tehuelche FMA,Tehuelche,,,,,,,,,,,,,,,,,,,,,
IA58,Fixed-wing,2T/S+,Light,F,F,F,I,III,,FMA,IA-58 Pucará FMA,Pucará,,,,,,,,,,,,,,,,,,,,,,,
IA63,Fixed-wing,1J/S,Light,F,F,F,I,III,,FMA,AT-63 Pampa FMA,IA-63 Pampa FMA,Pampa LMAASA,AT-63 Pampa LMAASA,IA-63 Pampa LMAASA,Pampa,,,,,,,,,,,,,,,,,,,
IFUR,Fixed-wing,1P/S,Light,F,F,F,I,I,,ISAACS,Fury,,,,,,,,,,,,,,,,,,,,,,,,
IL14,Fixed-wing,2P/S+,Medium,F,E,E,H,III,,AVIA (2),Av-14 ILYUSHIN,II-14 VEB,II-14,,,,,,,,,,,,,,,,,,,,,,
IL18,Fixed-wing,4T/L,Medium,D,D,C,F,III,,ILYUSHIN,Bizon ILYUSHIN,II-18 ILYUSHIN,II-18 Bizon ILYUSHIN,II-20 ILYUSHIN,II-22 Zebra ILYUSHIN,II-24 ILYUSHIN,Zebra,,,,,,,,,,,,,,,,,,
IL28,Fixed-wing,2J/L,Medium,E,D,D,G,III,,HARBIN,H-5 HARBIN,HJ-5 HARBIN,HZ-5 ILYUSHIN,II-28,,,,,,,,,,,,,,,,,,,,,
IL38,Fixed-wing,4T/L,Medium,D,D,C,F,III,,ILYUSHIN,II-38,,,,,,,,,,,,,,,,,,,,,,,,
IL62,Fixed-wing,4J/H,Heavy,C,G,G,D,III,,ILYUSHIN,II-62,,,,,,,,,,,,,,,,,,,,,,,,
IL76,Fixed-wing,4J/H,Heavy,C,G,G,D,III,,ILYUSHIN,Gajaraj ILYUSHIN,II-76 ILYUSHIN,II-76 Gajaraj ILYUSHIN,II-78 ILYUSHIN,II-82,,,,,,,,,,,,,,,,,,,,
IL86,Fixed-wing,4J/H,Heavy,C,G,G,D,III,,ILYUSHIN,II-86 ILYUSHIN,II-87,,,,,,,,,,,,,,,,,,,,,,,
IL96,Fixed-wing,4J/H,Heavy,B,G,G,D,III,,ILYUSHIN,II-96,,,,,,,,,,,,,,,,,,,,,,,,
IMPU,Fixed-wing,1P/S,Light,F,F,F,I,I,,IMPULSE,Impulse IMPULSE,Xcite IMPULSE,Xturn,,,,,,,,,,,,,,,,,,,,,,
INCQ,Fixed-wing,1P/S,Light,F,F,F,I,I,,INPAER,Conquest,,,,,,,,,,,,,,,,,,,,,,,,
INEC,Fixed-wing,1P/S,Light,F,F,F,I,I,,INPAER,Excel,,,,,,,,,,,,,,,,,,,,,,,,
INEX,Fixed-wing,1P/S,Light,F,F,F,I,I,,INPAER,Explorer,,,,,,,,,,,,,,,,,,,,,,,,
ION,Fixed-wing,1P/S,Light,F,F,F,I,I,,ION,Ion,,,,,,,,,,,,,,,,,,,,,,,,
IP06,Fixed-wing,1P/S,Light,F,F,F,I,I,,IPE,Curucaca IPE,IPE-06 Curucaca,,,,,,,,,,,,,,,,,,,,,,,
IP10,Fixed-wing,1P/S,Light,F,F,F,I,I,,IPE,IPE-010,,,,,,,,,,,,,,,,,,,,,,,,
IP26,Fixed-wing,1P/S,Light,F,F,F,I,I,,IPAI,IPAI-26 Tuca IPAI,Tuca,,,,,,,,,,,,,,,,,,,,,,,
IP6A,Fixed-wing,1P/S,Light,F,F,F,I,I,,IPE,IPE-06A,,,,,,,,,,,,,,,,,,,,,,,,
IPAN,Fixed-wing,1P/S,Light,F,F,F,I,I,,EMBRAER,EMB-200 Ipanema EMBRAER,EMB-201 Ipanema EMBRAER,EMB-202 Ipanema EMBRAER,Ipanema EMBRAER,U-19 Ipanema NEIVA,EMB-201 Ipanema NEIVA,EMB-202 Ipanema NEIVA,G-19 Ipanema NEIVA,Ipanema,,,,,,,,,,,,,,,,
IR21,Fixed-wing,1P/S,Light,F,F,F,I,I,,ICA,IAR-821,,,,,,,,,,,,,,,,,,,,,,,,
IR22,Fixed-wing,1P/S,Light,F,F,F,I,I,,ICA,IAR-822 ICA,IAR-826,,,,,,,,,,,,,,,,,,,,,,,
IR23,Fixed-wing,1P/S,Light,F,F,F,I,I,,ICA,IAR-823,,,,,,,,,,,,,,,,,,,,,,,,
IR24,Fixed-wing,1P/S,Light,F,F,F,I,I,,ICA,IAR-824,,,,,,,,,,,,,,,,,,,,,,,,
IR25,Fixed-wing,1T/S,Light,F,F,F,I,I,,ICA,IAR-825TP Triumf ICA,Triumf,,,,,,,,,,,,,,,,,,,,,,,
IR27,Fixed-wing,1P/S,Light,F,F,F,I,I,,BUCURESTI,Dacic BUCURESTI,IAR-827 Dacic ICA,Dacic ICA,IAR-827 Dacic,,,,,,,,,,,,,,,,,,,,,
IR28,Fixed-wing,1P/S,Light,F,F,F,I,I,,ICA,IAR-28MA ICA,IS-28MA,,,,,,,,,,,,,,,,,,,,,,,
IR31,Fixed-wing,1P/S,Light,F,F,F,I,I,,ICA,IAR-831 Pelican ICA,Pelican,,,,,,,,,,,,,,,,,,,,,,,
IR46,Fixed-wing,1P/S,Light,F,F,F,I,I,,IAR,IAR-46 Katty IAR,Katty,,,,,,,,,,,,,,,,,,,,,,,
IR99,Fixed-wing,1J/S,Light,F,F,F,I,III,,AVIOANE,Soim AVIOANE,Swift CRAIOVA,IAR-99 Soim CRAIOVA,Soim,,,,,,,,,,,,,,,,,,,,,
IS2,Helicopter,1P/S,Light,F,F,F,I,I,,INSTYTUT LOTNICTWA,IS-2,,,,,,,,,,,,,,,,,,,,,,,,
IS28,Fixed-wing,1P/S,Light,F,F,F,I,I,,IAR,IS-28M2 ICA,IS-28M2,,,,,,,,,,,,,,,,,,,,,,,
ISAT,Fixed-wing,1P/S,Light,F,F,F,I,I,,AEROJAMES,01 Isatis AEROJAMES,Isatis,,,,,,,,,,,,,,,,,,,,,,,
ISPT,Fixed-wing,1P/S,Light,F,F,F,I,I,,ISAACS,Spitfire,,,,,,,,,,,,,,,,,,,,,,,,
